"id","site","timestamp","year","place","dataset","exists","digital","public","online","free","machinereadable","bulk","openlicence","uptodate","url","format","licenseurl","dateavailable","officialtitle","publisher","reviewed","reviewResult","reviewComments","details","isCurrent","isOpen","submitter","reviewer","score"
"6f48ce71-2d4c-48b3-8c62-52660dd84b3b","ar-city","2016-02-25T16:21:51","2016","moron","education","No","No","No","No","No","No","No",,"No",,,,,,,"Yes","Yes","Submission is correct","The Site: http://www.moron.gov.ar/

The site Moron Municipal does not have the  information about public and private educational establishments. Only, the site contains information in HTML  educational establishment of the first age (kindergarten) and special schools

La ciudad de Morón es una de la 135 ciudades de la provincia de Buenos Aires y tiene 122 642 habitantes. Moron se ubica a 17 km al oeste de la ciudad de Buenos Aires. La administración de la ciudad de Móron tiene un sitio que brinda información de areas de gobierno, donde explica la labor de cada area. El sitio de información no cumple con las politicas de gobierno abierto y el sitio no brinda información accesible para los ciudadanos. Sin embargo el area de Transparecia, tiene cuatro ejes: acceso a la información publica (explica la labor),  declaraciones juradas (en PDF), oficina de anticorrupcion, publicidad oficial (información en PDF acerca de la decignación), y decretos. El sitio no provee información relevante para los ciudadanos y la rendición de cuentas  como el presupuesto, el gasto del presupusto, salud, educación, salarios del staff del gobierno. ","Yes","No","Yamila García","Paula Alzualde","0"
"6f3cfe18-46e0-4847-b827-e3806a711fa4","ar-city","2016-02-25T16:20:45","2016","moron","health","No","No","No","No","No","No","No",,"No",,,,,,,"Yes","Yes","Submission is correct.","The site does have the information about hospitals and details. 

La ciudad de Morón es una de la 135 ciudades de la provincia de Buenos Aires y tiene 122 642 habitantes. Moron se ubica a 17 km al oeste de la ciudad de Buenos Aires. La administración de la ciudad de Móron tiene un sitio que brinda información de areas de gobierno, donde explica la labor de cada area. El sitio de información no cumple con las politicas de gobierno abierto y el sitio no brinda información accesible para los ciudadanos. Sin embargo el area de Transparecia, tiene cuatro ejes: acceso a la información publica (explica la labor),  declaraciones juradas (en PDF), oficina de anticorrupcion, publicidad oficial (información en PDF acerca de la decignación), y decretos. El sitio no provee información relevante para los ciudadanos y la rendición de cuentas  como el presupuesto, el gasto del presupusto, salud, educación, salarios del staff del gobierno. ","Yes","No","Yamila García","Paula Alzualde","0"
"30499134-ec93-4caf-b63f-23009dd617b8","ar-city","2016-02-25T16:17:51","2016","moron","spending","No","No","No","No","No","No","No",,"No",,,,,,,"Yes","Yes","Submission is correct.","La ciudad de Morón es una de la 135 ciudades de la provincia de Buenos Aires y tiene 122 642 habitantes. Moron se ubica a 17 km al oeste de la ciudad de Buenos Aires. La administración de la ciudad de Móron tiene un sitio que brinda información de areas de gobierno, donde explica la labor de cada area. El sitio de información no cumple con las politicas de gobierno abierto y el sitio no brinda información accesible para los ciudadanos. Sin embargo el area de Transparecia, tiene cuatro ejes: acceso a la información publica (explica la labor),  declaraciones juradas (en PDF), oficina de anticorrupcion, publicidad oficial (información en PDF acerca de la decignación), y decretos. El sitio no provee información relevante para los ciudadanos y la rendición de cuentas  como el presupuesto, el gasto del presupusto, salud, educación, salarios del staff del gobierno. ","Yes","No","Yamila García","Paula Alzualde","0"
"ca644bef-6f84-478e-9200-fac9be5b5151","ar-city","2016-02-25T16:22:26","2016","moron","salaries","No","No","No","No","No","No","No",,"No",,,,,,,"Yes","Yes","Submission is correct.","The site does not have the  information about salaries.

La ciudad de Morón es una de la 135 ciudades de la provincia de Buenos Aires y tiene 122 642 habitantes. Moron se ubica a 17 km al oeste de la ciudad de Buenos Aires. La administración de la ciudad de Móron tiene un sitio que brinda información de areas de gobierno, donde explica la labor de cada area. El sitio de información no cumple con las politicas de gobierno abierto y el sitio no brinda información accesible para los ciudadanos. Sin embargo el area de Transparecia, tiene cuatro ejes: acceso a la información publica (explica la labor),  declaraciones juradas (en PDF), oficina de anticorrupcion, publicidad oficial (información en PDF acerca de la decignación), y decretos. El sitio no provee información relevante para los ciudadanos y la rendición de cuentas  como el presupuesto, el gasto del presupusto, salud, educación, salarios del staff del gobierno. ","Yes","No","Yamila García","Paula Alzualde","0"
"72adce62-8fbf-4e49-b18b-a65dc02cf06c","ar-city","2016-02-25T16:17:08","2016","moron","budget","No","No","No","No","No","No","No",,"No",,,,,,,"Yes","Yes","Submission is correct.","La ciudad de Morón es una de la 135 ciudades de la provincia de Buenos Aires y tiene 122 642 habitantes. Moron se ubica a 17 km al oeste de la ciudad de Buenos Aires. La administración de la ciudad de Móron tiene un sitio que brinda información de areas de gobierno, donde explica la labor de cada area. El sitio de información no cumple con las politicas de gobierno abierto y el sitio no brinda información accesible para los ciudadanos. Sin embargo el area de Transparecia, tiene cuatro ejes: acceso a la información publica (explica la labor),  declaraciones juradas (en PDF), oficina de anticorrupcion, publicidad oficial (información en PDF acerca de la decignación), y decretos. El sitio no provee información relevante para los ciudadanos y la rendición de cuentas  como el presupuesto, el gasto del presupusto, salud, educación, salarios del staff del gobierno. ","Yes","No","Yamila García","Paula Alzualde","0"
"c75a42d8-73d3-4388-93c9-335da827b80d","ar-city","2016-02-25T15:56:43","2016","buenos-aires","contracts","Yes","Yes","Yes","Yes","Yes","Unsure","Unsure",,"Yes","http://boletinoficial.buenosaires.gob.ar/",,,,"Compras y Contrataciones -  Boletin oficial","Buenos Aires Compra","Yes","Yes","Submission is correct.","The Information about purchase orders are in the site ""Compras y Contrataciones"" that contain providers and the information update is in ""boletin Oficial"". The information is in PDF format. A another option is the consult online http://buenosaires.gob.ar/areas/hacienda/compras/consulta/index-iframe.php","Yes","No","Yamila García","Paula Alzualde","45"
"6c00ac70-1beb-468d-857f-728e5fc04536","ar-city","2016-02-25T16:07:44","2016","buenos-aires","maps","Yes","Yes","Yes","Yes","Yes","Unsure","Yes",,"Yes","https://mapa.buenosaires.gob.ar/mapas/?lat=-34.628476&lng=-58.496189&zl=13&modo=transporte",,"http://opendatacommons.org/licenses/odbl/",,,"Mapa Buenos Aires","Yes","Yes","Submission is correct","The Map Buenos Aires site contain información about neighborhood, hospitals, schools, streets, áreas of environment,etc. The information is interactive. And, exist the datasets in open format in the Data Buenos Aires, where can you see for example, information about streets, the API map, etc. http://data.buenosaires.gob.ar/dataset#query=mapa&groups_cats=.urbanismo-territorio.","Yes","No","Yamila García","Paula Alzualde","85"
"f8a50129-c0f2-48a3-b1fe-26eb0133817b","ar-city","2016-02-25T16:01:56","2016","buenos-aires","education","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","http://data.buenosaires.gob.ar/dataset/establecimientos-educativos","CSV","http://data.buenosaires.gob.ar/tyc",,"The dataset contains information about private and public schools. Categories of data such as address, phone, geolocation, etc.","Buenos Aires Data","Yes","Yes","Submission is correct.","The dataset contains information about private and public schools. Categories of data such as address, phone, geolocation, etc.","Yes","Yes","Yamila García","Paula Alzualde","100"
"dbb1249f-d10c-4b1c-9a42-5a3ca12f8387","ar-city","2016-02-25T15:58:33","2016","buenos-aires","health","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","http://data.buenosaires.gob.ar/dataset/hospitales/resource/1d9c05e9-4eb1-424f-b917-03d02e3b5384","CSV","http://data.buenosaires.gob.ar/tyc",,"The list of hospitals in the city is in CSV and have a categories","Buenos Aires Data","Yes","Yes","Submission is correct","The list of hospitals in the city is in CSV and have a categories: address, telephone, etc. And in the Salud website contain information in the map about hospitals, health stations and ealth care facilities. http://www.buenosaires.gob.ar/salud/establecimientos","Yes","Yes","Yamila García","Paula Alzualde","100"
"8ff99ce5-63dd-49fc-ba88-19a37560b299","ar-city","2016-02-25T16:04:01","2016","buenos-aires","salaries","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","http://data.buenosaires.gob.ar/dataset/sueldo-funcionarios/resource/fe863145-c18c-4235-87cf-62a841464b0b","CSV","http://data.buenosaires.gob.ar/tyc",,"The datasets contains informaction about salaries of Head of Government, Chief Cabinet, Ministers and secretaries. The information is in CSV and the update is each month ","Data Buenos Aires","Yes","Yes","Submission is correct.","The datasets contains informaction about salaries of Head of Government, Chief Cabinet, Ministers and secretaries. The information is in CSV and the update is each month ","Yes","Yes","Yamila García","Paula Alzualde","100"
"2c808812-53ab-4476-b190-fca3512f3749","ar-city","2016-02-25T14:39:26","2016","gualeguaychu","education","Yes","Yes","Yes","Yes","Yes","Unsure","Unsure",,"Unsure","http://www.geomat-maps.com.ar/mgchu/map.phtml",,,,"Access to Public Calls for Tenders","Government of Gualeguaychu","Yes","Yes","Submission is correct.","Schools can be found in the digital map.However the visual interface of the map is not friendly or easy to navigate. Data is accurate and updated, but it does not come in machine readable, nor bulk. ","Yes","No","Paula Alzualde","Paula Alzualde","35"
"758ea5a4-0106-4466-9357-221d932f4fc2","ar-city","2016-02-18T22:09:11","2016","gualeguaychu","timetables","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","http://www.gualeguaychu.gov.ar/web/serviciosalvecino_transito_transportesenlaciudad",,"https://creativecommons.org/licenses/by/2.5/ar/",,"Services To Neighbours","Government of Gualeguaychu","Yes","Yes","Submission is correct.","There is a map where bus lines and bus routes can be visualized. There are no open data sets or transport indicators.","Yes","No","Agustina De Luca","Paula Alzualde","75"
"8526227a-2445-434c-9a39-6f9647896148","ar-city","2016-02-18T22:17:01","2016","gualeguaychu","contracts","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","http://www.gualeguaychu.gov.ar/web/serviciosalvecino_informacionpublica_adjudicacionesdecomprasylicitaciones",,"https://creativecommons.org/licenses/by/2.5/ar/",,"Purchases and Tenders","Government of Gualeguaychu","Yes","Yes","Submission is correct.","Data is accurate and updated, but it does not come in machine readable, nor bulk.","Yes","No","Agustina De Luca","Paula Alzualde","75"
"a82a46f3-fc01-4c94-be29-da5fbbdaeb09","ar-city","2016-02-18T22:21:40","2016","gualeguaychu","maps","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","http://www.geomat-maps.com.ar/mgchu/map.phtml",,"https://creativecommons.org/licenses/by/2.5/ar/",,"Secretary of Urbn Planning","Government of Gualeguaychu","Yes","Yes","Submission is correct.","This digital map has visual interface that is not friendly or easy to navigate. Data is accurate and updated, but it does not come in machine readable, nor bulk. ","Yes","No","Agustina De Luca","Paula Alzualde","75"
"86525375-bbed-4ece-94e4-b0de5c3075ce","ar-city","2016-02-18T22:20:00","2016","gualeguaychu","health","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","http://www.geomat-maps.com.ar/mgchu/map.phtml",,"https://creativecommons.org/licenses/by/2.5/ar/",,"Secretary of Urbn Planning","Government of Gualeguaychu","Yes","Yes","Submission is correct.","Health Centers info can be found in the digital map.However the visual interface of the map is not friendly or easy to navigate. Data is accurate and updated, but it does not come in machine readable, nor bulk. From the home of the site citizens can access to Pharmacies location.","Yes","No","Agustina De Luca","Paula Alzualde","75"
"293f70fd-8004-43a7-95eb-a4e71c9264d5","ar-city","2016-02-18T22:22:42","2016","gualeguaychu","spending","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","http://www.gualeguaychu.gov.ar/web/gobierno_hacienda_informacioncontableypresupuestaria",,"https://creativecommons.org/licenses/by/2.5/ar/",,"Accounting and Budget Information","Government of Gualeguaychu","Yes","Yes","Submission is correct.","All excecuted budget is easy to find. Data is accurate and updated, but it does not come in machine readable, nor bulk. ","Yes","No","Agustina De Luca","Paula Alzualde","75"
"303bce04-4e43-47dc-a008-494fa1809f62","ar-city","2016-02-18T22:14:41","2016","gualeguaychu","budget","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","http://www.gualeguaychu.gov.ar/web/gobierno_hacienda_informacioncontableypresupuestaria",,"https://creativecommons.org/licenses/by/2.5/ar/",,"Accounting and Budget Information","Government of Gualeguaychu","Yes","Yes","Submission is correct.","Data is accurate and updated, but it does not come in machine readable, nor bulk.","Yes","No","Agustina De Luca","Paula Alzualde","75"
"a0a8a1f3-8f1f-4788-babd-fdc8e47bdc1c","ar-city","2016-02-18T22:33:40","2016","gualeguaychu","salaries","No","No","No","No","No","No","No",,"No",,,,,,,"Yes","Yes","Subbmission is correct.","There is no data related to salaries.","Yes","No","Agustina De Luca","Paula Alzualde","0"
"841aa91e-5f00-419a-9742-4763cbfbc844","ar-city","2016-02-25T14:15:14","2016","merdeces","timetables","No","No","No","No","No","No","No",,"No",,,,,,,"Yes","Yes","Submission is correct.","There is no information regarding public transport or buses. There are some datasets of traffic accidents and rutes in general.","Yes","No","Paula Alzualde","Paula Alzualde","0"
"0b5a5434-a250-4e13-a12b-dd4e084adae4","ar-city","2016-02-18T20:57:15","2016","merdeces","contracts","No","No","No","No","No","No","No",,"No",,,,,,,"Yes","Yes","Submission is correct.","There is no information regarding public contracting.","Yes","No","Agustina De Luca","Paula Alzualde","0"
"2d44d46a-9d00-4c1e-8a7f-cdefa6543abf","ar-city","2016-02-18T21:08:25","2016","merdeces","maps","No","No","No","No","No","No","No",,"No",,,,,,,"Yes","Yes","Submission is correct.","The government does not publish its specific map.","Yes","No","Agustina De Luca","Paula Alzualde","0"
"c9728097-f39b-4fe6-912f-90100a82070d","ar-city","2016-02-18T21:08:06","2016","merdeces","education","No","No","No","No","No","No","No",,"No",,,,,,,"Yes","Yes","Submission is correct.","There is no information regarding educational institucions, with their contact information and addresses. The Open Data Portal publishes statistics for the University of Lujan and students, attendance, etc.","Yes","No","Agustina De Luca","Paula Alzualde","0"
"39174247-b140-4d43-8989-085f2287dd10","ar-city","2016-02-18T21:03:12","2016","merdeces","health","No","No","No","No","No","No","No",,"No",,,,,,,"Yes","Yes","Submission is correct","There are official statistics in Mercedes Open Data portal (datos.mercedes.gob.ar), regarding specialities, patients, and quantity of doctors available per hospital. There is another dataset regarding patients' attendance, per speciality and month. Both datasets can be downloaded in csv or xls, but there is no information from 2015. However, there is no information or list with hospitals, clinics or any health institutions.","Yes","No","Agustina De Luca","Paula Alzualde","0"
"93dd56a9-6e0d-40a3-8e85-4f043b8747ac","ar-city","2016-02-18T21:11:40","2016","merdeces","salaries","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","http://datos.mercedes.gob.ar/datastreams/111051/evolucion-de-los-sueldos/","csv, xls","http://datos.mercedes.gob.ar/home/",,"Salaries evolution ","Open Data Portal, Mercedes' Government","Yes","Yes","Submission is correct","In the open data protal of Mercedes, there is a specific dataset for the salaries evolution since 2011, divided into cathegories, and trimesters. The dataset can be downloaded in csv or xls. And it has got an open license, available  here: http://opendatacommons.org/licenses/pddl/","Yes","Yes","Agustina De Luca","Paula Alzualde","100"
"fb42a46e-82d6-41c7-ba56-55c4fde7590d","ar-city","2016-02-25T14:08:26","2016","merdeces","spending","No","No","No","No","No","No","No",,"No",,,,,,,"Yes","Yes","Data submission is correct.","At the official website, there is a specific area in the Secretary of Economy and Finances for the budget execution, but it is empty","Yes","No","Paula Alzualde","Paula Alzualde","0"
"c07fa0ee-c624-45ee-a7ca-ca3a0cf976bd","ar-city","2016-02-18T20:56:33","2016","merdeces","budget","Yes","Yes","Yes","Yes","Yes","No","Yes",,"Yes","http://www.mercedes.gob.ar/docabiertos/wp-content/uploads/2015/01/7587_2014_primeras14.pdf",,,,,"Mercedes' Government","Yes","Yes","Submission is correct.","At Mercede's website, in the ""Open Documents"" portal, the user can search for ""budget"" and consult the ordinance from last December, where the whole budget for 2015 is. However there is still no information for 2016. The information is in a PDF which can be downloadaded, but not reused. Moreover, the document contains a lot of text and not too many charts (such as generally budgets are), which prevents to scrap the document and make further analysis.","Yes","No","Agustina De Luca","Paula Alzualde","55"
"fd331836-f2c4-41f8-af41-af90d91fc3ee","ar-city","2016-02-18T22:40:06","2016","rosario","timetables","Yes","Yes","Yes","Yes","Yes","No","No",,"Unsure","http://www.etr.gov.ar/cuandollega.php",,,,"No title","Rosario City Goverment, Movility Institution","Yes","Yes","Submission is correct","All transportation data is available to be enquired but not able to be downloaded. On the web site there is pretty much published information but is not in available for download nor re-used. The citizen of Rosario can only reade it or make enquiries but the outcome is in a rigid format provided by the city government app.","Yes","No","Agustina De Luca","Paula Alzualde","35"
"015e0a5b-b1f0-4048-a861-23e03873e35f","ar-city","2016-02-18T22:41:15","2016","rosario","contracts","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","http://www.rosario.gov.ar/sitio/licitaciones/buscarLicitacionVisual.do",,,,,"Rosario City Goverment","Yes","Yes","Submission is correct.","All calls for purchase can be read, but format is very un-friendly. All purchases are separate and in pdf format, so no analysis is easy to be performed.","Yes","No","Agustina De Luca","Paula Alzualde","45"
"d56eeb0c-a4f6-4c55-9886-bcea8833aa0d","ar-city","2016-02-18T22:50:28","2016","rosario","maps","Yes","Yes","Unsure","Yes","Yes","No","No",,"No","http://infomapa.rosario.gov.ar/emapa/mapa.htm",,,,,"Rosario City Goverment","Yes","Yes","Submission is correct.","There are several maps available (lands, satelite, places of interests and by district. However data is very out of date (2005 and 2011).","Yes","No","Agustina De Luca","Paula Alzualde","30"
"54705471-fce7-4ddc-89e4-44f17ddc6312","ar-city","2016-02-18T22:49:29","2016","rosario","salaries","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","http://www.rosario.gov.ar/sitio/verArchivo?id=551&tipo=objetoMultimedia",,,,,"Rosario City Goverment","Yes","Yes","Submission is correct.","Mostly all roles and employees's salaries are detailed in their corresponding secretary, in pdf format it can be downloaded.","Yes","No","Agustina De Luca","Paula Alzualde","45"
"7f67e40e-51ec-48d5-ac00-88b829733b4d","ar-city","2016-02-18T22:43:44","2016","rosario","health","Yes","Yes","Yes","Yes","Yes","No","No",,"Unsure","http://www.rosario.gov.ar/web/servicios/salud/atencion-primaria-de-la-salud",,,,"Health primary attention","Rosario City Goverment","Yes","Yes","Submission is correct","All hospitals and health centers coordinates are provided at the main government site/health page. The format is more or less friendly for citizenship to make enquiries","Yes","No","Agustina De Luca","Paula Alzualde","35"
"a73cb3c7-e521-4da4-ba27-7fd8ab7aad7a","ar-city","2016-02-18T22:36:57","2016","rosario","spending","Yes","Yes","Yes","Yes","Yes","No","No",,"No","http://www.rosario.gov.ar/web/gobierno/presupuestos/ultimos-presupuestos-ejecutados",,,,"Last excecuted budgets","Rosario City Goverment","Yes","Yes","Submission is correct","All excecuted budget can be accessed by year. Most data very well divided in cathegories and published in pdf format. General figures for budget excecution are in a table in the main page, not able to be downloaded but only read. Moreover, there is no information for 2015.","Yes","No","Agustina De Luca","Paula Alzualde","35"
"0454360b-35cb-46fe-9557-6218a080d2cd","ar-city","2016-02-18T20:19:44","2016","rafaela","maps","Yes","Yes","Yes","Yes","Yes","No","No",,"Unsure","http://200.58.108.122/gis/mapaurbano/",,,,"Urban map of Rafaela City","Rafaela's government","Yes","Yes","Submission is correct.","The map from Rafaela es available in Rafaela's Open Government website. However, it is only online and can't be downloaded (only printed). The user can consult some things through the online platform (such as area, distances, coordenates, etc); but can't re-use the map for its own purpose. Moreover, the map only contains information from the City,but not from the rural spaces.","Yes","No","Agustina De Luca","Paula Alzualde","35"
"42eb74f0-baf1-47fa-b4f5-a9cdc6069578","ar-city","2016-02-18T22:38:15","2016","rosario","budget","No","No","No","No","No","No","No",,"No",,,,,,,"Yes","Yes","Submission and comments are correct.","There is no data that specifies budget, but there is a section within the Government Portal that states in one paragraph what is budget managed: elaboration, assignment, control,  etc, and which entity withing the government is in charge for every stage. There is info for a Budget distribution election where citizens were called to vote and 2016 projects are based on those results. Such outcome can be found in the site under this page: http://www.rosario.gov.ar/web/gobierno/presupuestos/presupuesto-participativo/distrito-sudoeste-resultados-2016","Yes","No","Agustina De Luca","Paula Alzualde","0"
"3738a883-509d-4730-8610-efcfad33ec6a","ar-city","2016-02-18T20:26:44","2016","rafaela","salaries","Yes","Yes","Yes","Yes","Yes","No","No",,"Unsure","http://www.rafaela.gob.ar/nuevo/Sueldos.aspx",,,,"Salaries of the Local Government's personnel","Rafaela's Government","Yes","Yes","Susmission is correct.","Each salary of Rafaela's employees can be accessed through a browser in its website: the user must choose a surname, and the website shows a list with all the employees with that surname and its amount, cathegory and office where it works. The information can't be downloaded, nor is it available in bulk to consult the scales of the government's salaries. Moreover, if the user does not know the employees' surnames, the information can't be accessed.","Yes","No","Agustina De Luca","Paula Alzualde","35"
"72cb6580-3190-48fc-89a0-ae10aef31567","ar-city","2016-02-18T20:22:34","2016","rafaela","education","Yes","Yes","Yes","Yes","Yes","No","Yes",,"Unsure","http://www.rafaela.gob.ar/nuevo/Instituciones-lista.aspx?s=33&t=WMbnIt3FUE4CiU028OLHLKul||XCYE4WokKTXfl9O2xk=&i=1429",,,,"Educational Institutions","Rafaela's Government","Yes","Yes","Submission is correct.","Rafaela's website provides with contact information (adress, email, telephone, etc) for its educational institutions, as well as a detail for which type or institution it is (arts, social sciences, computers, etc). However, the information can't be downloadad nor analyzed; the only possibility is to copy and paste the list in another document, and manually depurate it. Moreover, there are no statistics regarding graduation, attendance, infraestructure, etc. ","Yes","No","Agustina De Luca","Paula Alzualde","45"
"5eb7bd66-4748-421e-97c2-1a0ac509c0bb","ar-city","2016-02-18T20:16:32","2016","rafaela","health","Yes","Yes","Yes","Yes","Yes","No","No",,"Unsure","http://www.rafaela.gob.ar/nuevo/instituciones-lista.aspx?s=79",,,,"Hospital and Clinics ","Rafaela's Government","Yes","Yes","Submission is correct.","Rafaela publishes a list of the hospital, clinics and health center that are in their jurisdiction, and its location in the Urban Map (together with contact information such as telephone, address and email in some cases). However, the information can't be downloaded, and there are no statistics for health, alimentation, medicines, hospital's activities, etc.","Yes","No","Agustina De Luca","Paula Alzualde","35"
"e16d1aee-38d6-4bd5-bc89-a85cdc31ea5a","ar-city","2016-02-18T20:39:02","2016","rafaela","budget","Yes","Yes","Yes","Yes","Yes","No","Yes",,"Yes","http://www.rafaela.gob.ar/nuevo/BibliotecaVirtual-detalle.aspx?c=19&t=lClPnFO78aLxZxZ1NuaqCD4fCd||inB7CWrJBO4vM3m0=&s=&index=&txt=&i=7142&v=lista",,,,"Official Budget for 2015","Rafaela's Government","Yes","Yes","Submission is correct.","The official budget for the whole year for Rafaela can be easily accessed through its website. Each user can download the PDF, where the budget in bulk can be consulted. It is only one archive, and it is not available in other format but PDF, which prevents to make further analysis to it. Moreover, the PDF mixes between charts and text; in consequence, it is difficult to scrap the information to re-use it.","Yes","No","Agustina De Luca","Paula Alzualde","55"
"22365baa-ddde-43de-83f6-b0bb01db2cbd","ar-city","2016-02-24T14:39:59","2016","cordoba-city","health","Yes","Yes","Yes","Yes","Yes","No","No",,"Unsure","https://www.google.com/maps/d/viewer?msa=0&mid=zWfTD_YhsKF4.k-LB0hDEwjGM",,,,"Health Centers and Hospitals","Healty Secretary","Yes","Yes","Submission is correct.","Through Cordoba's website, the user can consult the health centers and hospitals around the City. The information is available ina  Google Map, which link is provided in the official website of Cordoba City. The information provided includes the address, telephone and number of hospital, but it can't be downloaded or analyzed.

","Yes","No","Paula Alzualde","Paula Alzualde","35"
"3114a44b-56ad-4f54-a4d3-548ab3f159c2","ar-city","2016-02-18T20:51:57","2016","cordoba-city","maps","No","No","No","No","No","No","No",,"No",,,,,,,"Yes","Yes","Submission is correct, no data available.","Some type of information (such as health centers, or educational institutions) are mapped in google maps, but there is no official map from the City.","Yes","No","Agustina De Luca","Paula Alzualde","0"
"ebe3a56a-0719-4a99-a59d-615e542c83a6","ar-city","2016-02-18T20:47:55","2016","cordoba-city","education","Yes","Yes","Yes","Yes","Yes","No","No",,"Unsure","http://www2.cordoba.gov.ar/portal/index.php/secretaria-de-educacion/escuelas-municipales/",,,,"Local Government Schools","Secretary of Education","Yes","Yes","Submission is correct.","The Secretary of Education publishes a list with the educational institutions with their contact information (email and telephone), address, and a Map to geo-referenciate them","Yes","No","Agustina De Luca","Paula Alzualde","35"
"73331c34-cda0-4f99-9d69-7967c3fd8b7d","ar-city","2016-02-18T21:21:34","2016","junin","maps","No","No","No","No","No","No","No",,"No",,,,,,,"Yes","Yes","Submission is correct.","There is no information regarding maps from the city or geo-referentiation","Yes","No","Agustina De Luca","Paula Alzualde","0"
"b5ab5e17-9286-46a1-a546-24fa22fdd6ab","ar-city","2016-02-18T21:14:07","2016","junin","health","Yes","Yes","Yes","Yes","Yes","No","No",,"Unsure","http://www.junin.gov.ar/index.php?sector=1&div=10001&divLnk=128&sdiv=1002&lT=0",,,,"Health Units","Junin Government","Yes","Yes","Submission is correct.","There is a list with all the Health Units from the government, with their address, telephone and schedule of their opening hours. However, this is a list directly in the website, and there is no information of statistics, patients, specialities; nor is it in formats that can be reused by any citizen","Yes","No","Agustina De Luca","Paula Alzualde","35"
"27164485-3e1f-4a7d-b16f-585e3b6968f5","ar-city","2016-02-18T21:27:05","2016","junin","salaries","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Unsure","http://www.junin.gov.ar/ga/?archivo=9#barraNav","CSV, PDF, XLS",,,"Salaries","Junin Government, Open Data Portal","Yes","Yes","Submission is correct","The Open Data portal of Junin Government contains only a few datasets, one of which concerns to salaries of the employees: the dataset not only contains information from salaries, but it has also got a list of personnel, cathegories, file number and hours per week for each employee. The dataset can be downloaded in many formats (csv, xls, pdf); and there is a chart that shows the salaries divided into areas of government. The datasets lacks information from updates and previous salaries, in order to see evolution through years.","Yes","No","Agustina De Luca","Paula Alzualde","60"
"f00870c2-4650-43dd-beeb-d1b1618d15b1","ar-city","2016-02-18T21:20:40","2016","junin","education","No","No","No","No","No","No","No",,"No",,,,,,,"Yes","Yes","Submission is correct.","There is a list with maternal kindergartens, but no informaiton for schools, nor statistics or datasets for students of scholarity.","Yes","No","Agustina De Luca","Paula Alzualde","0"
"859fd61e-dc2c-4eb8-a7bd-eaba421074e0","ar-city","2016-02-18T21:49:45","2016","mar-del-plata","timetables","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"No","http://www.mardelplata.gob.ar/Contenido/movilidad-urbana-frecuencias-del-servicio-de-transporte-p%C3%BAblico","csv","https://creativecommons.org/licenses/by/3.0/deed.es",,"Urban movilization","Government of Mar del Plata ","Yes","Yes","Susmission is correct","There are different sections to be consulted. First there is a link within the Open Data section to access a csv file to view bus frequency, which is analyzed and ranked in this line. Also when accessing the ""Busses Routes and Frequency"" no data is found but a message error stating ""You are not authorized to view this page"" (Usted no está autorizado para visitar esta página.). There is another page to view Routes and Frequencies and they both re-direct to the same ""Routes"" which shows in a Google Map the different tours http://www.mardelplata.gob.ar/Contenido/movilidad-urbana-consulta-de-arribo-de-omnibus. Above all data for regular citizens to enquire is not rich but there is some and is easy to see many improvements have been made and there is a team behind working and updating data. The last update is October 2014","Yes","Yes","Agustina De Luca","Paula Alzualde","90"
"932d6950-7e24-4495-85af-e8d5a8478f96","ar-city","2016-02-18T22:03:58","2016","mar-del-plata","maps","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","http://www.mardelplata.gob.ar/consultas/appcontainer/appcontainer.asp?app=COT",,"https://creativecommons.org/licenses/by/3.0/deed.es",,"MGP Mapa Digital","Government of MGP / Open Data","Yes","Yes","Submission is correct.","Theres is digital map in Google Maps format. There is also the api for a GIS. All maps available are rich in information however there is no machine readable data.","Yes","No","Agustina De Luca","Paula Alzualde","75"
"5c9b36d2-b478-419f-b92f-3e9a2f78e755","ar-city","2016-02-18T21:55:21","2016","mar-del-plata","health","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","http://gis.mardelplata.gob.ar/app_mapa_interactivo/planodigital.php?subrubro=72",,"https://creativecommons.org/licenses/by/3.0/deed.es",,"Health Centres","Government of MGP / Open Data","Yes","Yes","Submission is correct","There is a map easy where health centers can be found, the format is Google Map type of app. Also there is a list of Hospital in a Geo Information System which can be accessed by its API, link: http://www.mardelplata.gob.ar/Contenido/gis-sistema-de-georeferenciamiento","Yes","No","Agustina De Luca","Paula Alzualde","75"
